,пятерочки,выручка
29447,1,38189272.009
29448,1,37201807.22
29449,1,32579560.393
29450,1,33121447.293
29451,1,30918957.747
29452,1,29753667.105
29453,1,32738553.697
29454,1,33295238.648
29455,1,38159728.8
29456,2,57147697.998
29457,2,65058272.418
29458,2,68845377.434
29459,2,64612372.889
29460,2,68018946.139
29461,2,62811183.566
29462,2,62253836.144
29463,2,59512378.891
29464,2,66798247.456
29465,2,67701110.642
29466,2,67396445.635
29467,2,75615486.235
29468,2,40866516.702
29469,2,40625377.288
29470,2,45869735.438
29471,2,41250344.455
29472,2,42320242.694
29473,2,33477062.865
29474,2,33443924.99
29475,2,32120874.709
29476,2,35294848.146
29477,2,34416951.742
29478,2,34697137.44
29479,2,41624721.417
29480,3,90805372.782
29481,3,91874703.929
29482,3,94445973.581
29483,3,78976860.36
29484,3,77410689.983
29485,3,71710100.304
29486,3,69834871.163
29487,3,72649482.122
29488,3,79047353.706
29489,3,91111989.29
29490,3,92105332.698
29491,3,105157879.143
29492,3,26483575.672
29493,3,25210547.572
29494,3,29295660.513
29495,3,27179548.203
29496,3,26679132.565
29497,3,24161056.234
29498,3,24911262.797
29499,3,23810208.425
29500,3,25116191.912
29501,3,26909109.454
29502,3,26169668.753
29503,3,29364976.463
29504,6,53477199.206
29505,6,53167246.012
29506,6,59778363.702
29507,6,57258361.586
29508,6,61535553.645
29509,6,59569109.35
29510,6,59638713.401
29511,6,54932022.486
29512,6,53400043.302
29513,6,57059658.379
29514,6,55307567.762
29515,6,63813495.115
29516,2,45677423.254
29517,2,49263077.517
29518,2,51819576.621
29519,2,50287998.96
29520,2,49575129.625
29521,2,44322963.632
29522,2,43507204.29
29523,2,41690749.653
29524,2,42154171.064
29525,2,46448065.246
29526,2,46736994.899
29527,2,48014278.882
29528,1,44273343.529
29529,1,44553643.746
29530,1,48823820.598
29531,1,47833262.771
29532,1,48728733.422
29533,1,47432312.479
29534,1,47980592.731
29535,1,48395212.2
29536,1,48015017.479
29537,1,52320775.66
29538,1,44179462.727
29539,1,52352873.692
29540,2,36030095.542
29541,2,37681461.18
29542,2,41175510.132
29543,2,41487674.489
29544,2,41358367.144
29545,2,39816090.127
29546,2,39601794.162
29547,2,37131464.518
29548,2,41739532.861
29549,2,44251734.499
29550,2,45290298.589
29551,2,54160681.399
29552,3,23233833.887
29553,3,25205372.439
29554,3,24607548.236
29555,3,23282338.253
29556,3,25890908.007
29557,3,23768024.827
29558,3,24555910.868
29559,3,23353522.183
29560,3,22050470.55
29561,3,23677282.019
29562,3,24720283.715
29563,3,28336168.343
29564,1,35352558.157
29565,1,34442149.205
29566,1,40620021.38
29567,1,38435920.248
29568,1,38951860.119
29569,1,37339634.544
29570,1,36817542.223
29571,1,34876103.758
29572,1,33965506.009
29573,1,36222290.669
29574,1,38005542.299
29575,1,46210604.76
29576,4,28753526.651
29577,4,35831945.808
29578,4,37787951.973
29579,4,29066851.609
29580,4,28842770.789
29581,4,27827179.376
29582,4,27936131.667
29583,4,26637145.422
29584,4,27531896.635
29585,4,29110458.577
29586,4,28720255.219
29587,4,32029025.69
29588,1,71131708.325
29589,1,72452679.566
29590,1,82821961.925
29591,1,78442194.319
29592,1,79020830.997
29593,1,67608028.873
29594,1,66559702.069
29595,1,65043425.47
29596,1,72224411.448
29597,1,73930188.652
29598,1,76023912.069
29599,1,86932176.621
29600,1,41815371.654
29601,1,46844343.319
29602,1,51323672.669
29603,1,49670635.461
29604,1,51796963.481
29605,1,50838219.647
29606,1,50740498.358
29607,1,50488762.98
29608,1,50628458.184
29609,1,55945502.216
29610,1,57837233.857
29611,1,65750763.413
29612,2,105093261.543
29613,2,94852421.949
29614,2,98300184.513
29615,2,90476868.263
29616,2,92382330.946
29617,2,83442642.251
29618,2,79691812.483
29619,2,78842289.462
29620,2,81353071.845
29621,2,87015100.233
29622,2,86699352.525
29623,2,99405571.085
29624,0,167385340.309
29625,0,173107679.392
29626,0,186709671.774
29627,0,179117347.156
29628,0,175951212.314
29629,0,167669819.749
29630,0,159941071.726
29631,0,153403268.225
29632,0,156430551.682
29633,0,175445731.93
29634,0,180215456.641
29635,0,199259418.57
29636,1,146415777.164
29637,1,124885782.231
29638,1,139960904.664
29639,1,135165248.266
29640,1,134045958.406
29641,1,124246497.75
29642,1,126389808.292
29643,1,129346376.003
29644,1,132388730.547
29645,1,135432847.318
29646,1,133610712.135
29647,1,147255490.082
29648,0,78304628.488
29649,0,83480094.302
29650,0,92691958.775
29651,0,92965713.107
29652,0,95395607.436
29653,0,93934813.109
29654,0,86914590.134
29655,0,87427622.369
29656,0,89859648.177
29657,0,94204140.35
29658,0,97280531.786
29659,0,107304492.14
29660,0,42729161.152
29661,0,44311762.362
29662,0,49090891.961
29663,0,47402396.169
29664,0,49332445.715
29665,0,47138815.92
29666,0,45802953.782
29667,0,44879953.451
29668,0,44261942.784
29669,0,46153097.631
29670,0,46263164.711
29671,0,55163565.163
29672,0,47888123.537
29673,0,50228347.133
29674,0,55992281.867
29675,0,57092966.692
29676,0,56693100.169
29677,0,56568454.331
29678,0,56157083.335
29679,0,55160812.245
29680,0,50967168.924
29681,0,53971212.697
29682,0,52898608.477
29683,0,57708777.443
29684,2,43527919.586
29685,2,41610986.817
29686,2,45099463.023
29687,2,42393058.308
29688,2,43601196.885
29689,2,40621777.64
29690,2,40808088.381
29691,2,37616672.143
29692,2,40134094.271
29693,2,42669880.162
29694,2,44663450.848
29695,2,54139114.767
29696,1,54778072.89
29697,1,55482609.529
29698,1,63383325.723
29699,1,58031519.182
29700,1,58191019.894
29701,1,54955555.666
29702,1,56818559.431
29703,1,53946594.512
29704,1,52103625.818
29705,1,53938127.642
29706,1,55486783.898
29707,1,65973154.646
29708,2,76568651.268
29709,2,77918367.113
29710,2,85572453.961
29711,2,80414756.079
29712,2,82452844.914
29713,2,74752479.678
29714,2,76857760.181
29715,2,75945817.747
29716,2,76912565.68
29717,2,84004788.53
29718,2,85591002.399
29719,2,101916026.573
29720,2,159766245.771
29721,2,164237485.148
29722,2,96111936.831
29723,2,150859708.932
29724,2,153984156.89
29725,2,145578320.584
29726,2,146615034.393
29727,2,145406156.352
29728,2,154748898.152
29729,2,167771832.442
29730,2,171130580.695
29731,2,196986958.246
29732,1,82151443.566
29733,1,89032769.127
29734,1,92203185.672
29735,1,58389757.625
29736,1,96447019.834
29737,1,90467612.927
29738,1,93188515.733
29739,1,92445683.761
29740,1,100921126.012
29741,1,105478245.375
29742,1,102474727.349
29743,1,116277400.448
29744,1,133692386.563
29745,1,138975120.293
29746,1,155145188.64
29747,1,145016972.857
29748,1,145459911.796
29749,1,130183769.532
29750,1,130123924.174
29751,1,130007487.344
29752,1,139895493.026
29753,1,147649887.285
29754,1,152514552.607
29755,1,173047547.757
29756,1,114600267.207
29757,1,118424629.887
29758,1,131514769.907
29759,1,128816067.476
29760,1,132025369.509
29761,1,125485453.097
29762,1,132610045.946
29763,1,131966678.486
29764,1,133608017.062
29765,1,138527005.808
29766,1,154267779.152
29767,1,147373295.767
29768,0,31716842.269
29769,0,83802240.114
29770,0,103211036.212
29771,0,122262405.047
29772,0,138865088.318
29773,0,144496643.444
29774,0,142000134.114
29775,0,135102084.405
29776,0,130434249.761
29777,0,125899979.701
29778,0,122877827.3
29779,0,123583308.825
29780,0,62070843.181
29781,0,64236890.293
29782,0,74041640.721
29783,0,81684403.943
29784,0,91222789.278
29785,0,103964135.018
29786,0,106766863.528
29787,0,104813615.687
29788,0,100903730.111
29789,0,95663479.061
29790,0,84296551.232
29791,0,90253147.304
29792,2,48544167.591
29793,2,47150483.996
29794,2,50408935.999
29795,2,50885890.727
29796,2,55587876.974
29797,2,54610510.039
29798,2,55836232.428
29799,2,54556801.72
29800,2,50909182.845
29801,2,53631177.414
29802,2,54739584.523
29803,2,62308459.724
29804,2,35745474.706
29805,2,35471023.913
29806,2,38031058.171
29807,2,38525042.123
29808,2,40394833.383
29809,2,36797547.474
29810,2,38992104.843
29811,2,38276272.445
29812,2,37228011.271
29813,2,37477302.856
29814,2,37865014.653
29815,2,43164048.471
29816,1,41804615.262
29817,1,43093255.869
29818,1,48051330.339
29819,1,45158405.015
29820,1,47271510.988
29821,1,42834402.996
29822,1,41565956.933
29823,1,40024133.553
29824,1,39180469.324
29825,1,39919715.656
29826,1,42773273.144
29827,1,47841179.134
29828,1,33480984.534
29829,1,35881926.129
29830,1,40800105.266
29831,1,44068495.954
29832,1,43650703.827
29833,1,42542010.707
29834,1,40547507.024
29835,1,39165982.099
29836,1,42035847.876
29837,1,43120343.655
29838,1,44014698.69
29839,1,50240850.633
29840,1,34995403.266
29841,1,49451760.014
29842,1,39025903.958
29843,1,38245385.624
29844,1,40939310.52
29845,1,46035674.324
29846,1,46682316.825
29847,1,46373056.524
29848,1,45622247.958
29849,1,49370273.991
29850,1,48616983.391
29851,1,53914217.046
29852,6,161395565.373
29853,6,167650873.087
29854,6,187596036.176
29855,6,173238891.354
29856,6,166128699.681
29857,6,140369473.644
29858,6,137203961.511
29859,6,137894741.16
29860,6,149432237.028
29861,6,158798115.977
29862,6,159876358.887
29863,6,184130032.576
29864,4,59487812.555
29865,4,59219968.914
29866,4,66914323.396
29867,4,65263544.401
29868,4,68631187.766
29869,4,68125032.604
29870,4,72113123.105
29871,4,69023956.285
29872,4,68166205.128
29873,4,72913325.835
29874,4,76557441.058
29875,4,96445765.026
29876,0,46865440.716
29877,0,48948928.019
29878,0,54086023.805
29879,0,52308228.049
29880,0,48999330.832
29881,0,49447851.428
29882,0,52984652.32
29883,0,52057223.465
29884,0,52328610.172
29885,0,53752852.243
29886,0,53216493.902
29887,0,60773079.697
29888,0,84871180.887
29889,0,92110601.171
29890,0,99523748.085
29891,0,93280889.234
29892,0,94957993.385
29893,0,87051064.689
29894,0,89390251.975
29895,0,89824526.582
29896,0,84214925.116
29897,0,95383082.486
29898,0,98035446.587
29899,0,113632013.707
29900,0,50232908.301
29901,0,51463286.837
29902,0,56507376.665
29903,0,56785936.653
29904,0,60728881.542
29905,0,58883987.399
29906,0,63662188.989
29907,0,58201650.908
29908,0,54505439.314
29909,0,58157688.408
29910,0,58617539.554
29911,0,64727686.286
29912,1,47574188.055
29913,1,48061663.722
29914,1,52271415.604
29915,1,49098674.856
29916,1,49251567.503
29917,1,45585472.905
29918,1,43980479.12
29919,1,43536835.539
29920,1,42781670.922
29921,1,47869946.445
29922,1,53857867.706
29923,1,65952535.939
29924,0,84625026.537
29925,0,85969780.424
29926,0,96620712.737
29927,0,104936731.176
29928,0,100425678.36
29929,0,94547325.692
29930,0,90235945.966
29931,0,88574993.538
29932,0,89126062.348
29933,0,92158983.562
29934,0,94442128.012
29935,0,105710085.701
29936,0,34843857.058
29937,0,37541242.38
29938,0,41734532.996
29939,0,41811548.611
29940,0,44258695.09
29941,0,41617431.608
29942,0,43229098.691
29943,0,41759536.013
29944,0,40844222.347
29945,0,41852708.77
29946,0,42325836.256
29947,0,50297973.79
29948,1,40930734.605
29949,1,42929294.671
29950,1,49772889.91
29951,1,54036068.854
29952,1,56540136.717
29953,1,54384609.938
29954,1,53320911.541
29955,1,52869895.877
29956,1,55380269.772
29957,1,56763523.784
29958,1,53459233.153
29959,1,58493162.797
29960,1,33473354.267
29961,1,35131522.292
29962,1,39135038.534
29963,1,38522940.033
29964,1,39148796.07
29965,1,35781772.882
29966,1,36563800.278
29967,1,36413200.686
29968,1,36395726.993
29969,1,38501197.624
29970,1,39658437.116
29971,1,46909343.015
29972,1,88146116.249
29973,1,91695544.077
29974,1,105325462.947
29975,1,99886165.425
29976,1,103752792.846
29977,1,94489274.692
29978,1,92790782.148
29979,1,92821160.576
29980,1,103249302.63
29981,1,112218569.235
29982,1,116327733.331
29983,1,131175310.825
29984,0,70820177.833
29985,0,74626639.884
29986,0,84149091.675
29987,0,79412919.096
29988,0,79048819.818
29989,0,79265569.672
29990,0,71973127.894
29991,0,68136311.929
29992,0,82528482.39
29993,0,88256766.557
29994,0,86534736.258
29995,0,95858007.971
29996,1,117573570.111
29997,1,124167751.586
29998,1,136395188.37
29999,1,148882491.922
30000,1,153260745.226
30001,1,139668474.51
30002,1,117845801.029
30003,1,114973724.992
30004,1,124889096.196
30005,1,135786697.072
30006,1,142252927.208
30007,1,162026514.59
30008,2,125183816.355
30009,2,128000332.91
30010,2,144384845.798
30011,2,136165216.859
30012,2,136699563.642
30013,2,133519606.427
30014,2,137810727.213
30015,2,134912007.324
30016,2,143936664.254
30017,2,152912585.244
30018,2,156813307.15
30019,2,178862707.978
30020,2,63207957.23
30021,2,66279850.626
30022,2,68744019.581
30023,2,68222242.985
30024,2,70556010.893
30025,2,66710583.784
30026,2,65753464.239
30027,2,66777981.49
30028,2,74606621.575
30029,2,71410324.801
30030,2,70337912.289
30031,2,78229491.109
30032,2,40158934.293
30033,2,40064813.48
30034,2,42514800.818
30035,2,42843101.089
30036,2,46069550.055
30037,2,44174661.881
30038,2,45259878.375
30039,2,45547677.668
30040,2,44705877.023
30041,2,50716589.112
30042,2,51982959.346
30043,2,56963356.982
30044,3,118224564.366
30045,3,126308584.74
30046,3,143351074.957
30047,3,140016342.215
30048,3,140928006.42
30049,3,126680024.817
30050,3,120278515.839
30051,3,119437658.641
30052,3,123483393.416
30053,3,138888031.637
30054,3,149212238.656
30055,3,168085532.063
30056,0,36709722.135
30057,0,38777433.351
30058,0,45508730.82
30059,0,51568760.373
30060,0,53763370.303
30061,0,52064380.665
30062,0,50233922.029
30063,0,53538668.559
30064,0,50663867.635
30065,0,50607581.946
30066,0,49017816.622
30067,0,59050535.74
30068,2,42765749.12
30069,2,45464324.471
30070,2,47873942.713
30071,2,49545063.69
30072,2,50856743.357
30073,2,47120506.303
30074,2,46819481.365
30075,2,46955700.482
30076,2,47863207.876
30077,2,50870802.149
30078,2,49405936.027
30079,2,59692077.397
30080,0,51656525.966
30081,0,57784312.579
30082,0,58715639.5
30083,0,55040040.656
30084,0,55018478.905
30085,0,53492671.971
30086,0,55177344.706
30087,0,52738920.86
30088,0,57791829.341
30089,0,65173508.368
30090,0,70501415.43
30091,0,80737547.756
30092,2,59177642.654
30093,2,59836813.791
30094,2,69154925.734
30095,2,66327044.592
30096,2,66907288.897
30097,2,60075603.987
30098,2,57646601.985
30099,2,58234708.867
30100,2,63470645.042
30101,2,67363644.512
30102,2,69581652.89
30103,2,78809387.88
30104,2,69205666.158
30105,2,74445311.544
30106,2,83977717.03
30107,2,82290443.987
30108,2,81852601.028
30109,2,75358230.13
30110,2,69590997.476
30111,2,67128609.871
30112,2,73979549.459
30113,2,80732479.305
30114,2,82862363.183
30115,2,89942553.124
30116,0,122087114.128
30117,0,129226873.236
30118,0,139888424.333
30119,0,131334786.879
30120,0,151923055.564
30121,0,165241140.874
30122,0,166652505.528
30123,0,152014600.019
30124,0,134598425.696
30125,0,142051765.249
30126,0,153852246.237
30127,0,143159100.438
30128,2,27267391.553
30129,2,27324375.478
30130,2,28127277.997
30131,2,27214877.096
30132,2,29071244.481
30133,2,26864859.923
30134,2,28283095.022
30135,2,26980423.049
30136,2,27132631.013
30137,2,27915273.154
30138,2,27840184.12
30139,2,33493827.946
30140,0,144229897.835
30141,0,146396486.673
30142,0,160640643.623
30143,0,151464823.458
30144,0,150792869.673
30145,0,144065656.764
30146,0,143952494.876
30147,0,138805928.509
30148,0,146200936.552
30149,0,157594425.336
30150,0,161446994.324
30151,0,184014366.966
30152,1,36426517.907
30153,1,37532212.613
30154,1,41427623.963
30155,1,39289074.208
30156,1,40615408.426
30157,1,39289926.459
30158,1,40486184.105
30159,1,38563324.884
30160,1,39086082.574
30161,1,42901299.477
30162,1,42785406.199
30163,1,48122999.951
30164,0,80119710.318
30165,0,80939695.47
30166,0,89006978.476
30167,0,83558222.543
30168,0,86970832.272
30169,0,81726400.457
30170,0,81000641.738
30171,0,80458497.91
30172,0,79901517.092
30173,0,86706597.982
30174,0,88627844.727
30175,0,97389595.618
30176,1,34200781.904
30177,1,34148735.062
30178,1,42627869.861
30179,1,42883643.47
30180,1,42549495.963
30181,1,45012717.925
30182,1,39457556.569
30183,1,37951709.01
30184,1,43536294.363
30185,1,46141173.271
30186,1,44790496.346
30187,1,49387294.52
30188,0,63049079.06
30189,0,67869830.458
30190,0,73393284.363
30191,0,69143263.254
30192,0,71165323.571
30193,0,65477893.035
30194,0,66764213.001
30195,0,59016846.964
30196,0,62386866.435
30197,0,67036409.822
30198,0,69709610.607
30199,0,77790548.953
30200,0,31747901.185
30201,0,29986024.321
30202,0,31729628.374
30203,0,29514920.047
30204,0,34263052.27
30205,0,38080381.922
30206,0,41819497.38
30207,0,35881375.548
30208,0,32859935.727
30209,0,32844242.341
30210,0,31405162.27
30211,0,36886122.804
30212,3,35727704.455
30213,3,38261821.194
30214,3,38469347.584
30215,3,37062630.786
30216,3,37543018.705
30217,3,36820017.605
30218,3,35880506.884
30219,3,36043042.101
30220,3,37433526.525
30221,3,39008123.761
30222,3,40132177.622
30223,3,46618130.516
30224,2,73398698.574
30225,2,71369433.056
30226,2,79706423.493
30227,2,75506235.889
30228,2,77377996.567
30229,2,71214220.952
30230,2,73644978.423
30231,2,74001410.806
30232,2,76571861.478
30233,2,83261206.534
30234,2,85887763.092
30235,2,97041149.884
30236,0,23322440.293
30237,0,23520943.503
30238,0,26157207.699
30239,0,26026936.058
30240,0,27455818.007
30241,0,25772010.373
30242,0,26572710.214
30243,0,24360958.293
30244,0,23093531.443
30245,0,23987829.423
30246,0,25697787.882
30247,0,29506273.677
30248,0,68037101.495
30249,0,71243055.031
30250,0,84774214.358
30251,0,84581955.796
30252,0,90734365.813
30253,0,93090071.59
30254,0,94612156.032
30255,0,91969912.945
30256,0,83308823.84
30257,0,76058746.491
30258,0,69331348.521
30259,0,80230620.155
30260,1,49506121.297
30261,1,50118947.899
30262,1,52533456.966
30263,1,53231599.696
30264,1,53423432.137
30265,1,48090188.271
30266,1,47422132.451
30267,1,46470694.192
30268,1,44428814.623
30269,1,48698699.78
30270,1,44997482.088
30271,1,47757193.174
30272,0,82546084.383
30273,0,82541034.257
30274,0,92393398.609
30275,0,88876835.938
30276,0,89485237.704
30277,0,83109049.972
30278,0,80762922.668
30279,0,75437340.268
30280,0,84387366.497
30281,0,96416919.759
30282,0,98048312.66
30283,0,105717171.992
30284,1,52752534.582
30285,1,50289787.656
30286,1,60238478.885
30287,1,56320528.6
30288,1,63168549.367
30289,1,65818107.217
30290,1,72543290.782
30291,1,66276411.872
30292,1,49501746.357
30293,1,53576404.372
30294,1,50999262.34
30295,1,60111023.233
30296,2,56439847.499
30297,2,60598980.145
30298,2,65851169.287
30299,2,64737862.916
30300,2,64451068.88
30301,2,54425446.103
30302,2,50610473.459
30303,2,53406803.192
30304,2,58652054.583
30305,2,65972042.704
30306,2,67453458.894
30307,2,77970071.937
30308,0,69523919.138
30309,0,150046327.936
30310,0,171783968.964
30311,0,163316794.415
30312,0,166762843.509
30313,0,160828811.904
30314,0,152864775.311
30315,0,150248078.554
30316,0,150832365.204
30317,0,159114425.899
30318,0,167240608.51
30319,0,184315371.846
30320,3,73609459.046
30321,3,77376088.876
30322,3,86127102.744
30323,3,83859384.755
30324,3,86219836.887
30325,3,81748290.344
30326,3,84860032.922
30327,3,84409104.856
30328,3,86951544.834
30329,3,93906716.167
30330,3,95453199.564
30331,3,111398089.484
30332,4,28529529.421
30333,4,29978971.077
30334,4,32413846.747
30335,4,32560786.99
30336,4,33532198.979
30337,4,33633699.083
30338,4,34626160.313
30339,4,32686351.989
30340,4,32132959.666
30341,4,34705920.581
30342,4,34575213.137
30343,4,40167512.017
30344,4,38077529.33
30345,4,38589027.45
30346,4,42799597.269
30347,4,41019647.491
30348,4,43492042.645
30349,4,39907088.631
30350,4,41340696.478
30351,4,39458051.384
30352,4,39912729.76
30353,4,39343497.884
30354,4,37632520.953
30355,4,44569497.182
30356,3,42998185.973
30357,3,45287431.683
30358,3,51746340.128
30359,3,51286231.052
30360,3,52798548.496
30361,3,54686186.651
30362,3,56435040.718
30363,3,56240242.995
30364,3,53462226.367
30365,3,56674415.805
30366,3,57674102.118
30367,3,64725945.732
30368,2,37237274.273
30369,2,39117579.557
30370,2,43693676.227
30371,2,42271220.144
30372,2,43634184.24
30373,2,41760396.752
30374,2,46715979.641
30375,2,45952585.164
30376,2,44816404.015
30377,2,49548127.976
30378,2,51400838.796
30379,2,59672108.727
30380,1,30550684.349
30381,1,34636742.969
30382,1,35563974.486
30383,1,36541939.143
30384,1,33989224.613
30385,1,30493721.27
30386,1,30433149.042
30387,1,29270074.672
30388,1,33699687.21
30389,1,37253641.543
30390,1,37338092.281
30391,1,43051721.999
30392,0,57717758.583
30393,0,61654359.994
30394,0,67126915.808
30395,0,67574061.819
30396,0,70606530.069
30397,0,64597260.03
30398,0,63279304.432
30399,0,64667763.1
30400,0,66589508.686
30401,0,72285840.544
30402,0,71375102.421
30403,0,79724083.247
30404,0,59446302.103
30405,0,65277075.774
30406,0,68668983.201
30407,0,75632407.759
30408,0,73553808.006
30409,0,70017733.337
30410,0,75438375.898
30411,0,72946291.829
30412,0,69263984.558
30413,0,72670936.995
30414,0,68023014.122
30415,0,75084308.504
30416,2,32625266.246
30417,2,33421555.636
30418,2,34746615.741
30419,2,34202824.964
30420,2,34312641.395
30421,2,32214964.344
30422,2,33748721.113
30423,2,33257752.203
30424,2,32363851.836
30425,2,34198828.712
30426,2,34197466.191
30427,2,40576336.837
30428,3,26055779.571
30429,3,26987461.041
30430,3,29859726.752
30431,3,26028681.232
30432,3,28035503.415
30433,3,26460982.677
30434,3,28228421.836
30435,3,28384350.852
30436,3,26917607.423
30437,3,27098230.324
30438,3,28355994.418
30439,3,33308204.505
30440,0,56983251.821
30441,0,61974235.456
30442,0,67426313.703
30443,0,74275520.936
30444,0,75461385.758
30445,0,84829911.054
30446,0,91315718.075
30447,0,85912761.231
30448,0,75163970.622
30449,0,74320250.752
30450,0,71731977.716
30451,0,77364168.978
30452,5,39663163.748
30453,5,39725268.943
30454,5,45270954.338
30455,5,45340727.049
30456,5,46599187.13
30457,5,41874835.623
30458,5,41992874.001
30459,5,41249693.3
30460,5,42369363.544
30461,5,43240056.401
30462,5,43722880.47
30463,5,48074071.728
30464,3,66579990.538
30465,3,69298868.294
30466,3,77979901.28
30467,3,71519134.486
30468,3,75375919.739
30469,3,69584082.688
30470,3,70256391.614
30471,3,68052691.574
30472,3,74692694.694
30473,3,78818334.166
30474,3,83164905.321
30475,3,94613537.725
30476,3,42478970.586
30477,3,42651337.276
30478,3,48354811.907
30479,3,45901798.909
30480,3,47025056.302
30481,3,41550489.298
30482,3,41658091.447
30483,3,38206959.641
30484,3,37285068.718
30485,3,40107849.711
30486,3,42740445.089
30487,3,51390767.352
30488,2,69012771.415
30489,2,71211831.702
30490,2,75279131.404
30491,2,73028178.772
30492,2,72677433.913
30493,2,68932325.775
30494,2,67532135.841
30495,2,65996119.427
30496,2,70932615.856
30497,2,77409157.8
30498,2,77677199.874
30499,2,88141084.496
30500,3,35578174.073
30501,3,36537660.06
30502,3,39066412.768
30503,3,37338742.582
30504,3,38776570.878
30505,3,36399255.069
30506,3,36961455.784
30507,3,35939131.784
30508,3,35957768.026
30509,3,37824409.915
30510,3,38448556.545
30511,3,42392846.983
30512,0,64866579.867
30513,0,67979711.234
30514,0,73529150.67
30515,0,67071135.586
30516,0,72726181.197
30517,0,71359692.585
30518,0,67545324.435
30519,0,62503117.659
30520,0,58278413.766
30521,0,59657580.049
30522,0,60638315.114
30523,0,69803792.938
30524,4,42232743.194
30525,4,40925348.59
30526,4,45102238.471
30527,4,43226656.891
30528,4,46764667.055
30529,4,45433269.402
30530,4,48316942.083
30531,4,48268355.922
30532,4,46181117.671
30533,4,47394669.212
30534,4,46199827.385
30535,4,54266904.107
30536,1,67417283.89
30537,1,69545745.305
30538,1,76241037.394
30539,1,72547002.132
30540,1,71256390.494
30541,1,61833598.249
30542,1,61614899.506
30543,1,64455456.145
30544,1,70241070.74
30545,1,75045173.746
30546,1,76274654.745
30547,1,83121981.952
30548,2,46976330.794
30549,2,49137685.917
30550,2,54122649.174
30551,2,51735258.079
30552,2,51722556.811
30553,2,50732883.047
30554,2,66904383.096
30555,2,51428674.184
30556,2,53361330.885
30557,2,55843065.457
30558,2,57939576.545
30559,2,64146917.697
30560,1,80683635.682
30561,1,85758070.978
30562,1,95786004.345
30563,1,91952533.606
30564,1,91792435.858
30565,1,86515357.66
30566,1,82512058.103
30567,1,81110127.655
30568,1,87689604.216
30569,1,92761038.367
30570,1,95251284.774
30571,1,102760595.369
30572,1,65985266.561
30573,1,65188734.23
30574,1,74046715.985
30575,1,72021249.79
30576,1,73848303.231
30577,1,71153224.377
30578,1,72041332.653
30579,1,69474485.181
30580,1,68025669.865
30581,1,69789095.023
30582,1,69776878.402
30583,1,80193610.82
30584,1,100436321.458
30585,1,95635677.328
30586,1,97471675.429
30587,1,97487676.493
30588,1,99867105.041
30589,1,93027612.307
30590,1,92817903.173
30591,1,92166867.555
30592,1,98177367.597
30593,1,98543488.878
30594,1,100421462.454
30595,1,113120021.004
30596,2,40913596.887
30597,2,42083041.353
30598,2,46058852.953
30599,2,43994284.688
30600,2,46644926.115
30601,2,43013649.005
30602,2,45080437.986
30603,2,45757626.255
30604,2,42758322.083
30605,2,45864520.423
30606,2,49345670.733
30607,2,57004766.541
30608,1,97392164.162
30609,1,98613453.842
30610,1,112382159.467
30611,1,107344924.44
30612,1,108419860.666
30613,1,106838549.04
30614,1,95137239.291
30615,1,95443114.025
30616,1,104385317.368
30617,1,117352229.527
30618,1,122993070.734
30619,1,148390152.436
30620,2,79319512.108
30621,2,67790537.639
30622,2,74431989.587
30623,2,72913992.566
30624,2,77470332.876
30625,2,72311591.331
30626,2,71473917.197
30627,2,70996981.451
30628,2,71429886.592
30629,2,71610886.388
30630,2,72747277.135
30631,2,77928655.208
30632,1,141763894.383
30633,1,147290737.062
30634,1,170655846.903
30635,1,163707815.941
30636,1,164293519.556
30637,1,153811532.634
30638,1,140788465.165
30639,1,141693889.453
30640,1,166538887.041
30641,1,174664620.303
30642,1,178138329.097
30643,1,196157650.818
30644,2,39161590.728
30645,2,40017476.153
30646,2,45008342.622
30647,2,43309376.686
30648,2,43777752.072
30649,2,43140388.86
30650,2,43883103.04
30651,2,44802006.781
30652,2,44567942.693
30653,2,45471025.988
30654,2,44279209.067
30655,2,49568866.932
30656,2,36972926.913
30657,2,38794895.718
30658,2,41976266.985
30659,2,37634307.12
30660,2,39418520.384
30661,2,34976205.092
30662,2,32043589.209
30663,2,33838125.516
30664,2,40016690.912
30665,2,37982255.79
30666,2,39396987.512
30667,2,48037980.158
30668,3,74224997.528
30669,3,74737971.083
30670,3,81563482.8
30671,3,76473867.136
30672,3,78130401.747
30673,3,75388331.045
30674,3,79193005.5
30675,3,76758676.313
30676,3,76976400.915
30677,3,82302213.948
30678,3,79353891.732
30679,3,83673403.113
30680,4,65354190.302
30681,4,65958995.659
30682,4,84529688.263
30683,4,69146054.022
30684,4,68759024.294
30685,4,63235651.315
30686,4,60928823.457
30687,4,62133038.993
30688,4,65601435.994
30689,4,71588703.585
30690,4,74210336.426
30691,4,85627438.939
30692,1,131565727.987
30693,1,135273977.492
30694,1,152533700.748
30695,1,147065964.45
30696,1,145065558.344
30697,1,132425916.296
30698,1,131079131.288
30699,1,129287789.838
30700,1,140225067.039
30701,1,152800751.858
30702,1,150843572.114
30703,1,167977964.166
30704,2,58331386.749
30705,2,59320389.226
30706,2,65984031.016
30707,2,62173597.434
30708,2,61832083.799
30709,2,57665867.885
30710,2,57103546.301
30711,2,57319443.536
30712,2,60793716.631
30713,2,64193648.092
30714,2,66959401.793
30715,2,78102579.764
30716,4,33554773.584
30717,4,36022575.794
